Credit Score,Finance Type,LTV,Average Gross Revenue Binding
766,Purchase,1.176019277,1708.732143
767,Refi,1.168882105,1211.448
767,Purchase,0.675046414,687.9
767,Refi,0.874647511,644.87
767,Purchase,1.376476336,1585.94
767,Purchase,0.53605545,1003.55
768,Purchase,1.056643267,1144.143333
768,Purchase,0.94367566,973.935
768,Purchase,1.167031472,1708.732143
768,Purchase,0.922602052,973.935
768,Refi,1.253788988,1252.314
768,Purchase,0.940327869,973.935
768,Purchase,1.038667621,1144.143333
768,Purchase,1.019097854,1144.143333
768,Purchase,0.970452417,973.935
769,Purchase,1.393404489,1585.94
769,Purchase,0.665771149,687.9
769,Purchase,0.766414298,1046.65
769,Purchase,1.001494505,973.935
769,Purchase,0.965364621,973.935
769,Purchase,1.145598051,1708.732143
769,Refi,1.49496,1344.82
770,Refi,0.941294386,755.5066667
770,Refi,0.917740032,755.5066667
770,Purchase,0.986891189,973.935
770,Purchase,0.970845411,973.935
770,Refi,1.523726053,2522.98
771,Purchase,1.007675937,1058.335455
771,Purchase,0.978190654,1058.335455
771,Purchase,0.779975337,1094.373333
771,Purchase,1.080726496,1441.711
771,Purchase,1.108982993,1441.711
771,Purchase,1.244522114,2257.72
771,Purchase,1.290513508,2257.72
772,Refi,1.435511945,1055.36
772,Purchase,1.379993514,1981.7125
772,Purchase,0.971109091,1058.335455
772,Purchase,0.894540433,1248.214
772,Refi,1.193714286,1394.778333
772,Purchase,1.170233002,1624.57
772,Purchase,0.939529801,1058.335455
772,Refi,1.173884594,1394.778333
772,Purchase,1.05959839,1441.711
773,Purchase,0.805398358,1094.373333
773,Purchase,1.184342857,1624.57
773,Refi,0.869914163,925.9333333
773,Refi,1.002085106,875.99
773,Purchase,0.857140381,1248.214
773,Purchase,0.972,1058.335455
774,Purchase,1.068259729,1441.711
774,Purchase,1.128746907,1624.57
774,Refi,1.110886275,1394.778333
774,Purchase,0.356687898,1409
775,Purchase,0.938986784,1058.335455
775,Purchase,0.940920996,1058.335455
775,Purchase,1.094721739,1441.711
775,Purchase,1.109307177,1441.711
775,Purchase,0.862362427,1248.214
775,Refi,1.255150118,1322.4
775,Refi,0.983910881,875.99
776,Refi,0.885636266,925.9333333
776,Purchase,1.304915765,2257.72
776,Purchase,1.195157895,1624.57
776,Refi,1.134137968,1394.778333
776,Purchase,1.008685379,1058.335455
776,Purchase,1.235063415,2257.72
776,Refi,1.457990083,1055.36
777,Purchase,1.377905263,1981.7125
777,Purchase,0.989268352,1058.335455
777,Purchase,1.185354293,1624.57
777,Purchase,0.544575758,1493.57
777,Refi,1.388406679,1519.95
777,Refi,0.912891682,875.99
778,Purchase,1.391086154,1981.7125
778,Purchase,1.027635946,1441.711
778,Purchase,0.965349754,1058.335455
778,Purchase,1.140440329,1624.57
778,Purchase,1.297525292,2257.72
778,Refi,0.827737024,925.9333333
778,Refi,1.113650058,1394.778333
778,Purchase,1.431564314,2986.32
778,Purchase,1.060728009,1441.711
778,Purchase,1.040013873,1441.711
778,Refi,1.158362232,1394.778333
779,Purchase,0.785804743,1094.373333
779,Purchase,1.212378099,2257.72
779,Refi,1.461256604,1055.36
779,Refi,0.99499347,875.99
779,Refi,1.097324242,1738.29
780,Purchase,1.093823529,1441.711
780,Purchase,1.12125589,1624.57
780,Purchase,1.36169145,1981.7125
780,Refi,1.441060066,1055.36
780,Purchase,0.909527928,1248.214
780,Purchase,1.153107934,1624.57
780,Purchase,0.97092944,1058.335455
780,Purchase,0.842631878,1248.214
781,Purchase,1.034246824,1182.084286
781,Purchase,1.001420282,992.59
781,Purchase,1.067042254,1182.084286
781,Purchase,1.036248766,1182.084286
781,Purchase,1.072015983,1182.084286
781,Purchase,1.187131571,1659.974545
782,Refi,0.637910361,1242.46
782,Refi,1.499464636,1597.3275
782,Purchase,0.574740741,1086.555
782,Purchase,1.145853237,1659.974545
782,Purchase,1.053972932,1182.084286
782,Refi,1.454503258,1597.3275
782,Refi,1.442198312,1597.3275
782,Purchase,1.459765439,2705
782,Purchase,1.196787149,1659.974545
782,Purchase,1.269674682,2069.1125
782,Refi,1.324093582,2390.31
783,Purchase,1.001418261,992.59
783,Purchase,1.027101994,1182.084286
783,Refi,1.452669418,1597.3275
783,Purchase,0.97838961,992.59
783,Refi,1.162282794,1773.275
783,Purchase,1.217073462,2069.1125
784,Refi,1.63176861,1112.94
784,Purchase,1.078898918,1182.084286
784,Purchase,0.921395161,992.59
784,Purchase,1.206925714,1659.974545
784,Purchase,1.09958628,1182.084286
784,Purchase,0.89813037,706.97
784,Purchase,1.100058781,1182.084286
784,Purchase,0.923269351,992.59
785,Purchase,1.127677262,1659.974545
785,Purchase,0.922632808,992.59
785,Purchase,1.028274336,1182.084286
785,Purchase,1.351428785,1069.39
785,Refi,1.162902659,1773.275
785,Purchase,1.123729604,1659.974545
785,Purchase,1.154170874,1659.974545
786,Purchase,0.631214333,893.65
786,Purchase,1.042247652,1182.084286
786,Refi,1.097722555,991.105
786,Purchase,0.989616598,992.59
786,Purchase,1.027375549,1182.084286
786,Refi,0.974521774,1113.45
786,Purchase,0.769895197,1482.86
787,Purchase,0.945516838,992.59
787,Purchase,1.343130957,1069.39
787,Purchase,0.991083217,992.59
787,Purchase,1.023123153,1182.084286
787,Purchase,1.288345604,2069.1125
787,Purchase,0.9598,992.59
788,Purchase,0.913537778,992.59
788,Purchase,1.25422101,2069.1125
788,Purchase,1.150232188,1659.974545
788,Purchase,1.164046301,1659.974545
788,Purchase,1.152313008,1659.974545
788,Refi,1.057356075,991.105
789,Refi,0.947544414,1113.45
789,Purchase,1.379415126,1069.39
789,Purchase,1.113404742,1659.974545
789,Purchase,0.58479036,1086.555
789,Purchase,0.991220183,992.59
789,Purchase,1.094128824,1182.084286
790,Purchase,0.975419116,992.59
791,Purchase,0.899038006,1002.1225
791,Purchase,0.509044932,1036.86
791,Purchase,0.944774436,924.76
791,Refi,1.211349917,807.145
791,Purchase,1.093701903,1736.300909
791,Purchase,1.127710345,1585.713846
791,Refi,0.834436275,922.29
792,Purchase,0.948540831,924.76
792,Purchase,1.038423804,1736.300909
792,Purchase,1.115982007,1585.713846
792,Purchase,1.223005691,1820.701
792,Purchase,1.434824779,2905.97
792,Purchase,1.268346875,1820.701
792,Purchase,1.197777778,1585.713846
792,Purchase,1.234999253,1820.701
792,Purchase,1.272837244,1820.701
792,Purchase,0.924506956,924.76
793,Purchase,0.937852349,924.76
793,Purchase,0.662130754,636.99
793,Refi,0.887647361,922.29
793,Purchase,1.112507317,1585.713846
793,Purchase,1.162836715,1585.713846
793,Refi,1.031797107,1228.485
794,Purchase,0.433347779,1036.86
794,Purchase,1.239802618,1820.701
794,Purchase,1.195391101,1585.713846
794,Purchase,1.047460208,1736.300909
794,Purchase,0.666203008,636.99
794,Purchase,0.929645161,924.76
794,Purchase,1.1917752,1585.713846
794,Purchase,1.400144379,1542
795,Refi,0.758260621,656.43
795,Purchase,1.20924977,1585.713846
795,Purchase,1.017147635,1736.300909
795,Refi,0.951716306,854.0266667
795,Refi,1.232449412,807.145
795,Purchase,0.781151546,870.1875
795,Purchase,0.569550931,667.72
796,Purchase,1.094183477,1736.300909
796,Purchase,0.980226685,924.76
796,Purchase,1.116331141,1585.713846
796,Purchase,0.681651888,636.99
796,Purchase,1.076741739,1736.300909
796,Purchase,1.120715789,1585.713846
796,Purchase,0.821982022,1002.1225
797,Purchase,0.973918589,924.76
797,Purchase,1.184445082,1585.713846
797,Refi,0.909560538,922.29
797,Refi,0.92748117,854.0266667
797,Purchase,1.382653951,1542
797,Purchase,1.065838674,1736.300909
797,Purchase,1.269289256,1820.701
797,Purchase,1.009921788,924.76
797,Refi,0.829593826,922.29
798,Purchase,1.072200349,1736.300909
798,Purchase,1.247879882,1820.701
798,Purchase,0.324228731,213.84
798,Purchase,1.0655625,1736.300909
798,Refi,1.110622844,894.57
798,Purchase,1.078712088,1736.300909
798,Purchase,0.962209386,924.76
798,Purchase,1.244554372,1820.701
798,Purchase,0.98544965,924.76
799,Purchase,0.826446281,1002.1225
799,Purchase,0.786267223,870.1875
799,Purchase,1.322332438,1542
799,Purchase,0.715665025,870.1875
799,Purchase,1.1064,1736.300909
799,Purchase,1.15413854,1585.713846
800,Purchase,1.00881516,924.76
800,Purchase,1.245892102,1820.701
800,Purchase,1.272860803,1820.701
800,Purchase,0.977050328,924.76
800,Purchase,0.863516199,1002.1225
800,Purchase,0.976484791,924.76
800,Purchase,0.771951459,870.1875
800,Purchase,1.145041322,1585.713846
800,Refi,1.066803352,1228.485
800,Purchase,0.984483298,924.76
800,Refi,0.927201633,854.0266667
801,Purchase,1.033567921,1200.612632
801,Purchase,1.025542533,1200.612632
801,Purchase,0.93347,1000.44625
802,Purchase,0.94091857,1000.44625
802,Purchase,0.940788161,1000.44625
802,Purchase,1.038876142,1200.612632
802,Purchase,1.152286957,1283.04
802,Purchase,0.80924838,1005.393333
803,Purchase,1.178285024,1283.04
803,Purchase,0.787175781,1005.393333
803,Purchase,1.11347196,1283.04
803,Refi,0.909670124,714.26
804,Purchase,0.951773333,1000.44625
804,Purchase,1.052243084,1200.612632
804,Purchase,1.01311952,1200.612632
804,Purchase,1.090180505,1200.612632
804,Purchase,0.957846099,1000.44625
804,Purchase,1.041391971,1200.612632
804,Refi,0.805237363,1262.055
804,Refi,0.764281366,1262.055
804,Refi,0.855934848,714.26
804,Purchase,0.794727592,1005.393333
805,Purchase,1.116165192,1283.04
805,Purchase,1.150720107,1283.04
805,Purchase,1.231425404,2003.34
805,Purchase,1.145215711,1283.04
806,Purchase,1.099529054,1200.612632
806,Purchase,0.705651578,1274.914
806,Purchase,0.665105485,1274.914
806,Purchase,1.22902818,2003.34
806,Purchase,0.987325747,1000.44625
806,Purchase,0.607948936,1327.6
806,Purchase,1.04354359,1200.612632
806,Purchase,1.026035821,1200.612632
806,Purchase,1.026543738,1200.612632
807,Purchase,1.040547186,1200.612632
807,Purchase,0.915369412,1000.44625
807,Purchase,0.857236223,1499.395
807,Purchase,1.505187709,2094.14
807,Purchase,1.064579531,1200.612632
807,Purchase,1.076489922,1200.612632
808,Purchase,1.02145024,1200.612632
808,Purchase,0.651320268,1274.914
808,Purchase,1.313131105,194.1333333
808,Purchase,0.697607377,1274.914
808,Purchase,1.10648262,1200.612632
809,Purchase,1.013062108,1200.612632
809,Purchase,0.971681621,1000.44625
809,Purchase,0.6577325,1274.914
809,Purchase,0.857644718,1499.395
809,Purchase,1.110533333,1283.04
810,Purchase,1.068709677,1200.612632
810,Purchase,1.114871143,1283.04
810,Purchase,1.056863791,1200.612632
810,Purchase,1.126860492,1283.04
811,Purchase,0.718852671,1301.17
811,Purchase,0.99273702,1336.69
811,Purchase,1.082739936,1205.947222
811,Purchase,0.991061905,1336.69
811,Purchase,0.731916346,1301.17
811,Purchase,0.961865502,1336.69
811,Purchase,1.040184369,1205.947222
813,Purchase,0.51391863,879.29
813,Purchase,1.044948817,1205.947222
813,Purchase,1.020688654,1205.947222
813,Purchase,1.073662478,1205.947222
813,Purchase,1.112752495,1019.366667
813,Purchase,1.22248942,2755.416667
813,Purchase,1.033566994,1205.947222
813,Refi,1.064711223,1076.855
813,Refi,0.950916558,898.97
813,Purchase,1.041904636,1205.947222
814,Purchase,1.095400952,1205.947222
814,Purchase,1.169542522,1019.366667
814,Purchase,0.659356807,1110.195
814,Purchase,1.073238636,1205.947222
814,Purchase,1.051242604,1205.947222
814,Purchase,1.123848244,1019.366667
814,Purchase,1.56831301,2377.76
814,Purchase,0.960673464,1336.69
815,Purchase,1.025745514,1205.947222
815,Purchase,1.192934015,1019.366667
815,Purchase,1.028602062,1205.947222
815,Purchase,1.091718919,1205.947222
815,Purchase,0.953586864,1336.69
815,Purchase,1.012637136,1205.947222
815,Refi,1.010261748,1076.855
815,Purchase,1.239390476,2755.416667
816,Purchase,0.856037802,502.24
816,Purchase,0.961395639,1336.69
816,Purchase,0.928398209,1336.69
817,Purchase,1.078866856,1205.947222
817,Purchase,1.344937398,712.57
817,Purchase,0.77706676,1301.17
817,Purchase,0.72038043,1301.17
818,Refi,1.285983864,1524.7
818,Refi,1.326059398,1271.73
818,Purchase,0.529849606,879.29
818,Refi,0.966072922,898.97
818,Purchase,0.749765698,1301.17
818,Purchase,1.1851616,1019.366667
818,Purchase,0.948991696,1336.69
818,Purchase,1.099798157,1205.947222
818,Purchase,0.925570388,1336.69
818,Purchase,1.012649374,1205.947222
818,Refi,0.488372851,636.28
819,Purchase,0.99886696,1336.69
819,Purchase,0.93911748,1336.69
819,Refi,0.920604218,898.97
819,Purchase,0.67114094,1110.195
819,Purchase,0.769716832,1301.17
820,Purchase,1.133461864,1019.366667
820,Purchase,1.062125065,1205.947222
820,Purchase,0.96718382,1336.69
820,Purchase,1.258746016,2755.416667
820,Refi,1.716079787,1459.72
821,Purchase,0.593862328,582.2257143
821,Purchase,1.146273327,2161.139
821,Purchase,1.078200371,1611.4675
821,Purchase,1.1635724,2161.139
821,Purchase,0.989842379,1041.502
821,Refi,0.859261818,1026.51
822,Purchase,1.425500183,1357.45
822,Refi,1.035814006,1608.725
822,Purchase,0.569630196,582.2257143
822,Purchase,1.038435524,1611.4675
822,Purchase,1.299309865,1919.29
823,Purchase,1.01337667,1611.4675
824,Purchase,0.670644105,608.0233333
824,Purchase,0.98043523,1041.502
824,Purchase,1.062244499,1611.4675
824,Purchase,1.084012025,1611.4675
824,Purchase,0.542033369,582.2257143
824,Purchase,0.941453416,1041.502
824,Purchase,0.36628862,525.92
824,Purchase,1.172200436,2161.139
824,Purchase,1.068803063,1611.4675
825,Purchase,1.173381295,2161.139
825,Purchase,0.566055274,582.2257143
825,Purchase,1.000750267,1041.502
825,Purchase,1.058565882,1611.4675
825,Purchase,0.837903514,856.5433333
825,Purchase,0.892167692,856.5433333
826,Purchase,1.011648548,1611.4675
826,Refi,0.988455814,577.08
826,Purchase,0.949919691,1041.502
826,Purchase,1.011790485,1611.4675
826,Purchase,0.468147392,562.62
826,Purchase,1.202677419,2161.139
827,Purchase,0.90199061,856.5433333
827,Purchase,1.215238247,1919.29
827,Purchase,1.391609662,2364.8
827,Refi,0.711257844,1051.84
828,Purchase,0.632411067,608.0233333
828,Purchase,1.070116335,1611.4675
828,Purchase,1.235717771,1919.29
828,Refi,1.247531828,1624.065
828,Purchase,0.568487671,582.2257143
828,Purchase,1.13221779,2161.139
829,Refi,1.072388075,1608.725
829,Purchase,1.176183144,2161.139
829,Purchase,1.024756189,1611.4675
829,Purchase,0.633537512,608.0233333
829,Purchase,0.605186289,582.2257143
829,Refi,1.496749569,2813.74
829,Purchase,1.187117148,2161.139
829,Purchase,1.252189235,1919.29
830,Purchase,1.159707513,2161.139
830,Purchase,1.204254545,2161.139
830,Refi,1.173550987,1879.46
830,Purchase,0.582239344,582.2257143
830,Purchase,1.106259829,1611.4675
830,Purchase,0.798687253,333.8
830,Refi,1.297367467,1624.065
831,Purchase,0.949304874,1241.502727
831,Purchase,0.516516129,879.56
831,Purchase,1.303031674,1010.6725
831,Purchase,1.091012746,1084.683333
831,Purchase,0.889329915,1632.398
831,Purchase,0.993142,1241.502727
832,Purchase,1.286742683,1010.6725
832,Purchase,0.862507368,1632.398
832,Purchase,0.851748387,1632.398
832,Purchase,1.150583166,1475.749
832,Refi,1.077720137,1778.43
832,Purchase,0.330969267,962.76
833,Purchase,0.857783656,1632.398
833,Purchase,0.991391264,1241.502727
833,Purchase,0.811633318,1632.398
833,Refi,0.953223435,1336.42
834,Purchase,1.020582857,1084.683333
835,Purchase,1.065080913,1084.683333
835,Purchase,1.075772557,1084.683333
835,Purchase,1.100870324,1084.683333
835,Purchase,0.434417373,1576.32
835,Purchase,0.77719217,1291.436
835,Purchase,1.158355853,1475.749
835,Purchase,0.769778633,1291.436
835,Purchase,0.989281034,1241.502727
835,Purchase,0.983976471,1241.502727
835,Purchase,1.045759921,1084.683333
835,Purchase,0.95859926,1241.502727
836,Purchase,1.375598513,2085.81
836,Purchase,1.096326061,1084.683333
836,Purchase,1.114634746,1475.749
836,Purchase,0.926556779,1241.502727
836,Purchase,0.491468078,1576.32
836,Purchase,0.972769767,1241.502727
837,Purchase,0.96152956,1241.502727
837,Purchase,1.079413665,1084.683333
837,Purchase,1.14821745,1475.749
837,Purchase,1.414833272,1007.07
837,Purchase,1.173304733,1475.749
837,Purchase,1.077274718,1084.683333
837,Purchase,1.098522658,1084.683333
837,Purchase,1.137588848,1475.749
838,Purchase,1.127708583,1475.749
838,Purchase,0.92855962,1241.502727
838,Purchase,0.662298015,885.4
838,Purchase,0.956188539,1241.502727
838,Purchase,0.383209889,962.76
839,Purchase,1.29764159,1010.6725
839,Purchase,0.773344828,1291.436
839,Purchase,1.018604651,1084.683333
840,Purchase,1.166156062,1475.749
840,Purchase,0.519480519,879.56
840,Purchase,1.037508966,1084.683333
840,Purchase,0.724444638,1291.436
840,Purchase,1.188530864,1475.749
840,Purchase,0.787372579,1291.436
840,Purchase,1.084674022,1084.683333
840,Purchase,1.211711191,1010.6725
840,Purchase,1.113690484,1475.749
840,Purchase,1.019283939,1084.683333
840,Purchase,1.097598673,1084.683333
841,Purchase,1.060808436,1286.400588
841,Purchase,0.939601983,1191.175
841,Purchase,0.418270232,1233.11
842,Purchase,0.944783673,1191.175
842,Purchase,0.852705508,1295.2325
842,Purchase,1.08510978,1286.400588
842,Purchase,0.98199775,1191.175
842,Purchase,1.035980149,1286.400588
843,Purchase,1.296893103,1897.4675
843,Purchase,1.099300214,1286.400588
843,Refi,0.462187721,642.47
843,Purchase,1.02875576,1286.400588
843,Purchase,1.161284539,1560.105
844,Purchase,1.313383571,758.7
844,Purchase,0.862235844,1295.2325
844,Purchase,0.689923752,703.4025
844,Purchase,1.121967311,1560.105
844,Purchase,1.086084615,1286.400588
844,Purchase,1.181013972,1560.105
844,Purchase,0.724053691,1075.51
844,Purchase,1.001315686,1191.175
844,Purchase,0.797140395,1075.51
844,Purchase,0.709461913,703.4025
845,Purchase,1.030946882,1286.400588
845,Purchase,1.080425668,1286.400588
845,Refi,1.265631932,1689.84
846,Purchase,1.073000756,1286.400588
846,Purchase,1.229718167,1897.4675
846,Purchase,0.567132075,1865.32
846,Purchase,0.524336054,1865.32
846,Purchase,1.086926354,1286.400588
846,Purchase,1.113989983,1560.105
846,Purchase,1.236821087,1897.4675
846,Purchase,0.916331169,1191.175
846,Purchase,1.076624299,1286.400588
847,Purchase,1.163276753,1560.105
847,Purchase,1.002535714,1191.175
847,Purchase,1.087292275,1286.400588
848,Purchase,1.220743902,1897.4675
848,Purchase,1.038262913,1286.400588
848,Purchase,0.801007268,1075.51
848,Purchase,0.95129747,1191.175
848,Purchase,0.497367062,1233.11
848,Purchase,1.102534891,1286.400588
848,Purchase,1.117026437,1560.105
848,Purchase,1.063531579,1286.400588
848,Purchase,1.185157639,1560.105
848,Purchase,0.964444444,1191.175
849,Purchase,0.658991411,703.4025
849,Purchase,1.185574614,1560.105
849,Purchase,0.780842359,1075.51
849,Purchase,1.060817831,1286.400588
849,Purchase,0.796099732,1075.51
849,Purchase,0.786065359,1075.51
849,Purchase,1.01174059,1286.400588
849,Purchase,1.214976471,1897.4675
850,Purchase,0.909055744,1295.2325
850,Purchase,1.168614152,1560.105
850,Purchase,0.907236364,1295.2325
850,Purchase,1.298194093,1897.4675
850,Purchase,1.148481805,1560.105
850,Purchase,0.654843111,703.4025
850,Purchase,1.255420085,1897.4675
850,Purchase,1.278351551,1897.4675
851,Purchase,0.999828975,835.1857143
851,Purchase,0.622155511,1180.05
851,Purchase,0.779220779,899.2925
852,Purchase,0.595302343,776.312
852,Purchase,1.063778605,1098.417
852,Purchase,1.244509856,2094.86
852,Purchase,1.224976866,2094.86
852,Purchase,1.001617251,835.1857143
853,Purchase,1.091875883,1098.417
853,Purchase,1.278275163,2094.86
853,Purchase,0.876205288,1327.908333
853,Purchase,0.760835184,899.2925
854,Purchase,0.893430551,1327.908333
854,Purchase,0.696196737,1180.05
854,Purchase,0.943928678,835.1857143
855,Purchase,0.870523274,1327.908333
855,Purchase,1.050810811,1098.417
855,Purchase,0.584759447,776.312
855,Purchase,1.050375745,1098.417
855,Purchase,1.125219251,1412.932
855,Purchase,0.838768326,1327.908333
855,Purchase,0.897089635,1327.908333
856,Purchase,1.092402044,1098.417
857,Purchase,0.792458904,899.2925
857,Purchase,0.796068195,899.2925
857,Purchase,1.039121212,1098.417
857,Purchase,1.008093351,835.1857143
857,Purchase,1.083691422,1098.417
858,Purchase,1.127334454,1412.932
858,Purchase,1.273749644,2094.86
858,Purchase,1.024656319,1098.417
858,Purchase,0.87694361,1327.908333
858,Purchase,1.196982251,1412.932
859,Purchase,0.56172588,776.312
859,Purchase,1.169469041,1412.932
859,Purchase,0.531498661,776.312
859,Purchase,1.014535316,1098.417
859,Purchase,1.005304615,835.1857143
859,Purchase,0.498015848,1384.69
859,Purchase,0.615498176,1180.05
860,Purchase,1.019060944,1098.417
860,Purchase,0.999509881,835.1857143
860,Purchase,1.119805755,1412.932
860,Purchase,0.519930676,776.312
860,Purchase,0.935596947,835.1857143
861,Purchase,0.961405893,606.252
861,Purchase,0.972740778,606.252
861,Purchase,1.039530838,1332.110909
861,Purchase,1.170551579,2016.313333
862,Purchase,1.079941562,1332.110909
862,Purchase,1.063243672,1332.110909
862,Purchase,1.013805885,1332.110909
862,Purchase,0.412405692,1478.1
862,Purchase,0.734745763,459.6
863,Purchase,1.105008347,1332.110909
863,Purchase,0.846960725,757.2928571
863,Purchase,0.906289949,757.2928571
863,Purchase,1.05753641,1332.110909
864,Purchase,1.062627708,1332.110909
864,Purchase,1.204484356,2016.313333
864,Purchase,1.081494143,1332.110909
865,Purchase,1.027813022,1332.110909
865,Purchase,0.82135729,757.2928571
865,Purchase,0.91781109,606.252
865,Purchase,1.31393578,870.1
866,Purchase,0.876896703,757.2928571
866,Purchase,0.950505855,606.252
868,Purchase,1.41256145,2335.42
868,Purchase,1.026750643,1332.110909
869,Purchase,0.901723499,757.2928571
869,Purchase,0.918746723,606.252
869,Purchase,0.857180128,757.2928571
869,Purchase,1.028641452,1332.110909
869,Purchase,0.796642424,459.6
869,Purchase,1.1872743,2016.313333
870,Purchase,0.84221501,757.2928571
871,Purchase,0.652577277,1662.86
871,Purchase,0.905078409,1168.84
871,Purchase,0.830564246,1168.84
872,Purchase,0.874234711,1168.84
872,Purchase,1.097671795,1299.861667
872,Purchase,0.408384615,588.35
873,Purchase,0.952380952,1030.3975
873,Purchase,0.986676503,1030.3975
874,Purchase,0.608637067,464.745
874,Purchase,1.429156328,1533.79
875,Purchase,1.194985956,1700.205
875,Purchase,0.891381659,1168.84
875,Purchase,1.04223545,1299.861667
875,Purchase,0.714350075,510.45
875,Purchase,1.430688202,1533.79
875,Purchase,0.988325926,1030.3975
875,Purchase,1.133093773,1700.205
876,Purchase,0.831960587,1168.84
877,Purchase,0.562985884,464.745
877,Purchase,0.709677419,1662.86
877,Purchase,1.21043964,1639.15
877,Purchase,1.073102419,1299.861667
877,Purchase,1.138706849,1700.205
877,Purchase,1.053440179,1299.861667
877,Purchase,1.111515942,1700.205
879,Purchase,0.989199306,1030.3975
879,Purchase,1.086559645,1299.861667
879,Purchase,1.046946586,1299.861667
881,Purchase,1.0332194,1942.365
881,Purchase,0.951426649,609.7266667
881,Purchase,1.028046512,1942.365
881,Purchase,1.396257364,2476.35
882,Purchase,0.925707152,609.7266667
883,Purchase,1.163373711,1957.075
887,Purchase,0.662983425,1312.9
887,Purchase,1.127380129,1957.075
887,Purchase,0.988757282,609.7266667
890,Purchase,1.241198374,757
